run_key,task,model_id,physics_status,physics_missing_reason,prefill_projection_flop_proxy,prefill_attention_flop_proxy,prefill_mlp_flop_proxy,prefill_total_flop_proxy,decode_output_cap_tokens_per_request,decode_upper_bound_flop_proxy,kv_cache_prefill_sum_bytes,kv_cache_prefill_max_request_bytes,kv_cache_output_cap_sum_bytes,weight_bytes_total,prefill_total_flop_proxy_per_gpu_ideal,decode_upper_bound_flop_proxy_per_gpu_ideal,kv_cache_prefill_sum_bytes_per_gpu_ideal,weight_bytes_per_gpu_ideal,model_parallel_gpus_per_replica,kv_bytes_per_element,shared_expert_term_included
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-12b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-12b-it,available,,3151850341662720.0,1510504668856320.0,1.18194387812352e+16,1.648179379175424e+16,4096.0,9.92462789148672e+16,273598119936.0,4006084608.0,1922865561600.0,24000000000.0,1.648179379175424e+16,9.92462789148672e+16,273598119936.0,24000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-12b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-12b-it,available,,3151850341662720.0,1510504668856320.0,1.18194387812352e+16,1.648179379175424e+16,4096.0,9.92462789148672e+16,273598119936.0,4006084608.0,1922865561600.0,24000000000.0,1.648179379175424e+16,9.92462789148672e+16,273598119936.0,24000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-12b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-12b-it,available,,3151850341662720.0,1510504668856320.0,1.18194387812352e+16,1.648179379175424e+16,4096.0,9.92462789148672e+16,273598119936.0,4006084608.0,1922865561600.0,24000000000.0,1.648179379175424e+16,9.92462789148672e+16,273598119936.0,24000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-12b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-12b-it,available,,3151850341662720.0,1510504668856320.0,1.18194387812352e+16,1.648179379175424e+16,4096.0,9.92462789148672e+16,273598119936.0,4006084608.0,1922865561600.0,24000000000.0,1.648179379175424e+16,9.92462789148672e+16,273598119936.0,24000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-12b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-12b-it,available,,3151850341662720.0,1510504668856320.0,1.18194387812352e+16,1.648179379175424e+16,4096.0,9.92462789148672e+16,273598119936.0,4006084608.0,1922865561600.0,24000000000.0,1.648179379175424e+16,9.92462789148672e+16,273598119936.0,24000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,3.757354374627328e+16,2.2635750839287808e+17,353397571584.0,54000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":128,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":16,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":192,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":256,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":32,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":384,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":512,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":64,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":8,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""google/gemma-3-27b-it"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":96,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,google/gemma-3-27b-it,available,,5699596034506752.0,1951068530606080.0,2.992287918116045e+16,3.757354374627328e+16,4096.0,2.2635750839287808e+17,353397571584.0,5174525952.0,2483701350400.0,54000000000.0,1.878677187313664e+16,1.1317875419643904e+17,176698785792.0,27000000000.0,2.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":1024,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":128,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":16,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":2048,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":256,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":3072,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.1-405B-Instruct"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":32,""tensor_parallel"":8,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.1-405B-Instruct,missing,effective_workload_missing: restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,,,
