run_key,task,model_id,effective_status,effective_missing_reason,chat_content_format,chat_template_sha256,system_prompt_sha256,chat_template_kwargs_json,base_effective_lengths_sha256,effective_request_count,effective_total_input_tokens,effective_input_tokens_mean,effective_input_tokens_p50,effective_input_tokens_p90,effective_input_tokens_p95,effective_input_tokens_min,effective_input_tokens_max,effective_input_tokens_std,effective_sum_input_tokens_squared
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":128,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":16,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":192,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":256,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":32,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":384,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":512,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":64,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":8,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-32B"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":96,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-32B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":1024,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,4096.0,2762356.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,7437291100.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":1536,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,4096.0,2762356.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,7437291100.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":2048,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":6}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,6144.0,4143534.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,11155936650.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,2048.0,1381178.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,3718645550.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,2048.0,1381178.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,3718645550.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-8B"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-8B,available,,string,a55ee1b1660128b7098723e0abcd92caa0788061051c62d51cbe87d9cf1974d8,,"{""enable_thinking"": false}",b34057d59c280781edb19eb4f7e6b6adef60d526dcb77f0147a7ff433c8ce729,1024.0,690589.0,674.4033203125,108.0,2303.400000000001,3246.0999999999995,13.0,9752.0,1166.5869273279266,1859322775.0
"{""task"":""lm-arena-chat"",""model_id"":""deepseek-ai/DeepSeek-V3.1"",""gpu_model"":""B200"",""num_gpus"":8,""max_num_seqs"":1024,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,deepseek-ai/DeepSeek-V3.1,available,,string,45690185067ea25c073bff2d3e425a45ee2564d2bbf6cdf7d885e139d460b8e0,,"{""thinking"": false}",d2f7bb9768a13611ac31b798a82967cdfbd100839fe4dd24a92eeb71019e6878,2048.0,1340378.0,654.4814453125,96.5,2208.7,3021.9499999999975,5.0,8714.0,1185.7175510988477,3756589206.0
